time,open,high,low,close,NV
2023-03-22T19:00:00Z,28076.97,28080.4,26710.99,26716.81,-9096.33845178
2023-03-22T20:00:00Z,26735.75,27458.89,26670.82,27394.24,3968.2297443
2023-03-22T21:00:00Z,27395.06,27511.52,27145.33,27154.95,-2308.73733775
2023-03-22T22:00:00Z,27148.87,27302.68,27035.06,27283.15,1480.02653585
2023-03-22T23:00:00Z,27278.57,27408.1,27261.72,27319.63,922.83281492
2023-03-23T00:00:00Z,27318.69,27500.73,27265.64,27384.72,1145.4732333
2023-03-23T01:00:00Z,27388.54,27389.62,27187.2,27222.05,-810.21150668
2023-03-23T02:00:00Z,27215.6,27411.4,27210.29,27405.3,679.59373628
2023-03-23T03:00:00Z,27412.25,27481.08,27374.82,27431.27,623.80059549
2023-03-23T04:00:00Z,27431.95,27485.76,27326.89,27349.01,-649.9779303
2023-03-23T05:00:00Z,27354.26,27780.46,27351.63,27713.08,1130.05340818
2023-03-23T06:00:00Z,27711.64,27768.06,27639.44,27730.05,678.65421811
2023-03-23T07:00:00Z,27730.91,27756.72,27632.14,27715.2,-381.97008256
2023-03-23T08:00:00Z,27711.95,27810.58,27652.06,27715.27,540.41701509
2023-03-23T09:00:00Z,27716.14,27724.62,27668.75,27717.7,575.45412625
2023-03-23T10:00:00Z,27715.83,27750.53,27693.78,27702.6,-771.47147508
2023-03-23T11:00:00Z,27703.48,27714.66,27571.8,27669.59,-652.80087777
2023-03-23T12:00:00Z,27667.16,27733.72,27540.95,27551.22,-1313.79670893
2023-03-23T13:00:00Z,27556.18,27575.23,27356.72,27430.57,-2770.0790465
2023-03-23T14:00:00Z,27432.7,28158.54,27363.82,28106.87,3015.72499005
2023-03-23T15:00:00Z,28100.15,28820.27,28041.21,28650.04,6140.93769885
2023-03-23T16:00:00Z,28653.17,28718.7,28424.6,28514,-2354.49099053
2023-03-23T17:00:00Z,28519.73,28560.67,28205.33,28344.42,-2178.946109
2023-03-23T18:00:00Z,28348.3,28434.5,27850.5,27949.55,-3381.29498957
2023-03-23T19:00:00Z,27959.69,28500.78,27825.78,28426.92,3558.62539339
2023-03-23T20:00:00Z,28411.69,28411.72,28147.7,28337.13,-1847.59253509
2023-03-23T21:00:00Z,28334.08,28334.51,28038.45,28216.92,-994.53274381
2023-03-23T22:00:00Z,28219.15,28326.34,28149.19,28275.28,805.8602388
2023-03-23T23:00:00Z,28261.68,28492.52,28247.37,28342.19,1433.38038623
2023-03-24T00:00:00Z,28343.71,28421.42,28233.19,28246.35,-800.19471885
2023-03-24T01:00:00Z,28243.03,28368.48,28193.65,28300.16,635.03954482
2023-03-24T02:00:00Z,28300.15,28361.04,28186.53,28232.48,-775.35522188
2023-03-24T03:00:00Z,28234.33,28286.91,28203.33,28265.85,803.68076974
2023-03-24T04:00:00Z,28264.88,28296.81,28151.68,28174.93,-377.99005556
2023-03-24T05:00:00Z,28172.94,28342.37,28172.4,28320.75,319.45807478
2023-03-24T06:00:00Z,28324.83,28371.66,28274.12,28295.64,-431.89811302
2023-03-24T07:00:00Z,28298.68,28360.49,28192.38,28320.06,1154.25195627
2023-03-24T08:00:00Z,28318.74,28332.63,27980.53,28076.62,-1165.8945836
2023-03-24T09:00:00Z,28076.65,28218.82,28039.22,28079.6,830.91804272
2023-03-24T10:00:00Z,28073.85,28123.75,27985.34,28072.04,-610.80730679
2023-03-24T11:00:00Z,28070.46,28128.07,27415.65,27646.63,-1893.80245876
2023-03-24T12:00:00Z,27626.81,28174.27,27597.83,28009.02,2019.68267535
2023-03-24T13:00:00Z,28008.97,28028.51,27690.51,28007.74,-2043.76417878
2023-03-24T14:00:00Z,28007.86,28561,27858.02,28030.11,2665.67898069
2023-03-24T15:00:00Z,28034.11,28110.69,27889.2,28058.35,2276.11412212
2023-03-24T16:00:00Z,28056.41,28087.76,27856.7,27858.79,-1434.81960194
2023-03-24T17:00:00Z,27859.84,27932.37,27557.33,27644.83,-2806.3059046
2023-03-24T18:00:00Z,27643.28,27840.2,27598.08,27769.1,1633.7722186
2023-03-24T19:00:00Z,27773.47,27911.47,27715.78,27853.47,1092.11162048
2023-03-24T20:00:00Z,27849.32,27893.09,27517.77,27619.91,-1726.04836272
2023-03-24T21:00:00Z,27618.47,27654.27,27032.26,27377.77,-3049.96190828
2023-03-24T22:00:00Z,27371.84,27471.52,27315.84,27332.58,-1031.61376462
2023-03-24T23:00:00Z,27328.07,27546.76,27319.2,27493.31,625.25003575
2023-03-25T00:00:00Z,27494.34,27616.71,27461.16,27587.89,714.40156157
2023-03-25T01:00:00Z,27590.34,27601.7,27456.62,27527.56,-368.14496012
2023-03-25T02:00:00Z,27531.17,27688.38,27494.31,27633.76,686.50706492
2023-03-25T03:00:00Z,27629.51,27670.03,27589.42,27617.79,-397.97878569
2023-03-25T04:00:00Z,27620.97,27640.21,27533.6,27566.1,-470.73497805
2023-03-25T05:00:00Z,27563.63,27578.57,27413.88,27488.84,-463.57859288
2023-03-25T06:00:00Z,27490.75,27570.44,27441.09,27528.13,431.18532924
2023-03-25T07:00:00Z,27528.54,27611.05,27510.25,27524.39,-273.75975468
2023-03-25T08:00:00Z,27522.51,27546.35,27372.43,27463.16,-364.10976909
2023-03-25T09:00:00Z,27461.78,27544.78,27351.93,27518.75,344.80492317
2023-03-25T10:00:00Z,27517.67,27563.5,27432.07,27512.04,-311.51961999
2023-03-25T11:00:00Z,27509.25,27558.02,27456.34,27493.33,-223.10425846
2023-03-25T12:00:00Z,27493.58,27513.36,27412.04,27480,-347.79189169
2023-03-25T13:00:00Z,27480.38,27636.66,27389.24,27598.12,627.37800722
2023-03-25T14:00:00Z,27602.53,27679.12,27565.58,27568.44,-630.68185436
2023-03-25T15:00:00Z,27572.11,27815.37,27517.76,27686.35,952.29776361
2023-03-25T16:00:00Z,27686.1,27755.34,27656.55,27669.83,-651.84208905
2023-03-25T17:00:00Z,27667.45,27683.47,27426.3,27516.82,-836.12054247
2023-03-25T18:00:00Z,27514.53,27570.58,27454.49,27477.16,-504.56808245
2023-03-25T19:00:00Z,27476.53,27478.82,27194.46,27218.58,-1715.29061634
2023-03-25T20:00:00Z,27219.5,27446.61,27191.3,27384.32,700.22149325
2023-03-25T21:00:00Z,27382.08,27467.84,27376.03,27440.16,493.6376532
2023-03-25T22:00:00Z,27441.08,27555.14,27424.95,27460.72,859.0382488
2023-03-25T23:00:00Z,27465.79,27514.63,27428.61,27492.9,322.26410727
2023-03-26T00:00:00Z,27491.6,27653.08,27448.22,27563.1,601.41402118
2023-03-26T01:00:00Z,27565.86,27677.09,27555.48,27627.68,395.07215054
2023-03-26T02:00:00Z,27626.95,27644.32,27591.77,27629.12,295.31826597
2023-03-26T03:00:00Z,27628.81,27647.85,27538.86,27556.54,-256.08162202
2023-03-26T04:00:00Z,27557.06,27564.14,27489.66,27538.12,-323.90453199
2023-03-26T05:00:00Z,27541.24,27582.93,27498.37,27573.89,294.80073442
2023-03-26T06:00:00Z,27573.99,27597.9,27512.31,27526.95,-222.0899412
2023-03-26T07:00:00Z,27528.13,27560.72,27511.86,27533.84,148.83467606
2023-03-26T08:00:00Z,27534.09,27785.65,27514.3,27690,580.27249685
2023-03-26T09:00:00Z,27687.08,27750.09,27658.6,27707.49,388.77521375
2023-03-26T10:00:00Z,27707.83,27729.95,27668.2,27705.26,-244.96374826
2023-03-26T11:00:00Z,27706.19,27943.65,27679.84,27896.02,767.12204977
2023-03-26T12:00:00Z,27909.24,27997.54,27865.12,27944.47,807.34574111
2023-03-26T13:00:00Z,27944.22,28228.18,27916.56,28174.39,1177.51050911
2023-03-26T14:00:00Z,28179.32,28187.77,27734.23,27814.8,-1485.44909346
2023-03-26T15:00:00Z,27817.2,27896.72,27752.9,27841.75,791.56390518
2023-03-26T16:00:00Z,27837.88,27896.2,27671.34,27716.76,-552.9577633
2023-03-26T17:00:00Z,27734.64,27886.14,27694.82,27861.21,534.05303591
2023-03-26T18:00:00Z,27862.2,27955.47,27798.19,27837.42,-632.26635291
2023-03-26T19:00:00Z,27839.71,27878.72,27810.96,27852.31,312.06114866
2023-03-26T20:00:00Z,27851.3,27932.15,27712.4,27804.49,-578.17381368
2023-03-26T21:00:00Z,27803.79,27868.29,27781.2,27864.98,345.53851027
2023-03-26T22:00:00Z,27866.67,28100.59,27833.09,28071.56,1149.25193573
2023-03-26T23:00:00Z,28073.84,28162.86,27973.08,28001,-1200.04295176
2023-03-27T00:00:00Z,27995.81,28046.92,27940.49,28019.87,572.45137102
2023-03-27T01:00:00Z,28021.28,28041.62,27835.78,27855.4,-794.31850087
2023-03-27T02:00:00Z,27850.46,27913.49,27810.02,27899.58,510.23834595
2023-03-27T03:00:00Z,27897.96,27945.99,27858.3,27913.3,358.06443525
2023-03-27T04:00:00Z,27911.03,27959.84,27895.81,27934.26,500.14545277
2023-03-27T05:00:00Z,27934.53,27943.42,27702.75,27733.92,-749.41263649
2023-03-27T06:00:00Z,27726.39,27819.73,27692.77,27813.85,460.08485343
2023-03-27T07:00:00Z,27812.7,27875.03,27786.89,27837.27,393.85329027
2023-03-27T08:00:00Z,27832.51,27883.5,27797.49,27868.78,329.06846913
2023-03-27T09:00:00Z,27869.95,27985.23,27840.09,27957.23,552.99229294
2023-03-27T10:00:00Z,27956.99,27967.42,27884.23,27928.6,-318.81811215
2023-03-27T11:00:00Z,27929.04,28003.24,27830.41,27909.19,-640.46925014
2023-03-27T12:00:00Z,27909.2,27938.97,27711.88,27753.14,-788.79832107
2023-03-27T13:00:00Z,27758.05,27850.34,27640.21,27696.23,-1261.10455314
2023-03-27T14:00:00Z,27707.42,27743.25,26965.57,26981.48,-4607.83836462
2023-03-27T15:00:00Z,26981.04,27032.77,26527.58,26915.11,-4543.76444438
2023-03-27T16:00:00Z,26911.46,27322.58,26872.32,27152.78,2323.02507748
2023-03-27T17:00:00Z,27154.84,27219.42,26944.2,26966.59,-1282.36620662
2023-03-27T18:00:00Z,26971.38,27187.05,26961.49,27101.76,1021.56019262
2023-03-27T19:00:00Z,27102.98,27148.67,26953.42,26973.24,-937.41425293
2023-03-27T20:00:00Z,26978.84,27059.43,26891.95,27044.49,1069.3490744
2023-03-27T21:00:00Z,27045.76,27195.74,27016.1,27180.05,787.20171759
2023-03-27T22:00:00Z,27178.73,27257.82,27100.57,27111.78,-709.33819996
2023-03-27T23:00:00Z,27115.36,27184.68,27078.47,27140.89,481.94510574
2023-03-28T00:00:00Z,27140.74,27166.66,26961.02,26972.48,-850.95658053
2023-03-28T01:00:00Z,26973.21,27183.53,26815.79,27083.78,948.11468117
2023-03-28T02:00:00Z,27081.47,27098.85,26988.02,27049.09,-497.12573821
2023-03-28T03:00:00Z,27055.06,27061.28,26929.33,26983.2,-568.06848544
2023-03-28T04:00:00Z,26984.25,27008.32,26910.64,26971.17,-408.10960477
2023-03-28T05:00:00Z,26967.88,27006.3,26885.71,26978.12,532.6885567
2023-03-28T06:00:00Z,26982.61,27147.43,26978.19,27079.32,680.05511759
2023-03-28T07:00:00Z,27091.49,27109.58,26941.22,26967.09,-415.96738514
2023-03-28T08:00:00Z,26967.65,27038.68,26944.04,27022.35,372.62088564
2023-03-28T09:00:00Z,27026.94,27053.62,26827.56,26894.56,-629.81653791
2023-03-28T10:00:00Z,26886.79,26934.13,26638.37,26739.3,-1060.10453626
2023-03-28T11:00:00Z,26747.74,27156.91,26738.82,27065.13,1106.70215508
2023-03-28T12:00:00Z,27076.6,27207.57,26867.93,26985.96,-982.64532983
2023-03-28T13:00:00Z,26980.09,27032.13,26840.38,26880.73,-1090.13641552
2023-03-28T14:00:00Z,26887.76,27022.62,26853.54,26952.02,1151.60472382
2023-03-28T15:00:00Z,26951.52,27083.59,26932.25,27009.42,912.48156294
2023-03-28T16:00:00Z,27007.87,27030.89,26861.19,26886.18,-816.49139943
2023-03-28T17:00:00Z,26888.68,26926.13,26761.33,26874.07,-1123.79183408
2023-03-28T18:00:00Z,26873.44,27390.9,26845.37,27347.35,1989.69632637
2023-03-28T19:00:00Z,27354.7,27508.1,27175.34,27430.11,1779.03615506
2023-03-28T20:00:00Z,27445.4,27488.72,27248.07,27317.27,-923.20065462
2023-03-28T21:00:00Z,27319.55,27337.39,27109.93,27203.73,-596.13174864
2023-03-28T22:00:00Z,27201.5,27241.67,27150.17,27224.8,507.95901136
2023-03-28T23:00:00Z,27227.69,27322.19,27226.37,27274.78,719.59769492
2023-03-29T00:00:00Z,27276.35,27348.5,27259.52,27287.87,600.991239
2023-03-29T01:00:00Z,27288.03,27484.58,27282,27343.29,833.92825126
2023-03-29T02:00:00Z,27336.57,27426.69,27315.64,27413.37,702.47104229
2023-03-29T03:00:00Z,27415.52,27421.92,27346.35,27381.7,-287.52424506
2023-03-29T04:00:00Z,27382.07,27635.31,27364.04,27579.04,880.95902681
2023-03-29T05:00:00Z,27585.01,27660.79,27531.25,27552.95,-669.35574921
2023-03-29T06:00:00Z,27554.35,28157.26,27514.61,28042.15,2500.9322196
2023-03-29T07:00:00Z,28055.54,28165.2,27978.49,28089.74,902.54344907
2023-03-29T08:00:00Z,28095.57,28639.51,28045.69,28512.04,3203.01465349
2023-03-29T09:00:00Z,28522.39,28561.09,28319.51,28323.45,-1424.86820727
2023-03-29T10:00:00Z,28324.49,28433.89,28254.82,28380.44,779.027647
2023-03-29T11:00:00Z,28384.31,28387.24,28270.82,28356.43,-636.09366214
2023-03-29T12:00:00Z,28357.83,28485.47,28249.16,28456.38,1434.17333654
2023-03-29T13:00:00Z,28449.21,28491.87,28333.19,28417.85,-1037.20087982
2023-03-29T14:00:00Z,28428.27,28598.82,28277.8,28294.57,-1422.05732087
2023-03-29T15:00:00Z,28297.76,28495.76,28280.22,28451.52,1057.3741159
2023-03-29T16:00:00Z,28447,28453.77,28146.34,28161.97,-1215.82664722
2023-03-29T17:00:00Z,28161.55,28339.93,28151.7,28262.59,993.04229177
2023-03-29T18:00:00Z,28262.38,28355.38,28205.96,28325.28,855.87933286
2023-03-29T19:00:00Z,28325.6,28451.42,28289.79,28419.32,1637.8824419
2023-03-29T20:00:00Z,28422.25,28474.25,28359.23,28396.29,-1102.81598806
2023-03-29T21:00:00Z,28396.33,28495.45,28297.8,28300.23,-740.22597489
2023-03-29T22:00:00Z,28303.27,28424.2,28220.2,28397.67,872.28418336
2023-03-29T23:00:00Z,28398.32,28457.34,28332.57,28349.29,-578.29226411
2023-03-30T00:00:00Z,28357.74,28465.74,28246.67,28335.59,-590.90596352
2023-03-30T01:00:00Z,28335.88,28387.15,28259.52,28355.58,435.37421007
2023-03-30T02:00:00Z,28356.1,29182.1,28352.2,28968.77,4066.50455783
2023-03-30T03:00:00Z,28973.93,29000.89,28114.48,28493.81,-3163.01524744
2023-03-30T04:00:00Z,28493.71,28704.56,28458.55,28600.84,757.21606043
2023-03-30T05:00:00Z,28597.27,28631.85,28500.56,28621.18,596.51784483
2023-03-30T06:00:00Z,28620.09,28676.02,28572.45,28624.86,501.47573265
2023-03-30T07:00:00Z,28625.28,28783.46,28593.62,28726.34,760.00308768
2023-03-30T08:00:00Z,28728.55,28752.46,28580.59,28588.67,-622.08803104
2023-03-30T09:00:00Z,28586.77,28605.18,28507.61,28591.05,607.35716998
2023-03-30T10:00:00Z,28591.91,28631.18,28518.88,28608.91,339.73330344
2023-03-30T11:00:00Z,28607.47,28705.64,28588.91,28659.31,752.96391491
2023-03-30T12:00:00Z,28656.56,28700.13,28572.92,28643.89,-1179.45970762
2023-03-30T13:00:00Z,28652.14,28652.7,28421.71,28518.12,-1508.4334978
2023-03-30T14:00:00Z,28526.7,28548.74,28274.38,28435.24,-1844.68438321
2023-03-30T15:00:00Z,28440.68,28489.02,28181.11,28308.71,-1564.52133387
2023-03-30T16:00:00Z,28308.55,28310.55,28041.56,28248.5,-1867.34550178
2023-03-30T17:00:00Z,28244.42,28282.03,27737.93,27839.05,-2837.5062959
2023-03-30T18:00:00Z,27836.42,27949.89,27701.63,27909.03,1524.3854172
2023-03-30T19:00:00Z,27904.1,28079.51,27889.89,27982.77,1205.41843937
2023-03-30T20:00:00Z,27988.76,28183.01,27896.8,28157.35,1294.8290885
2023-03-30T21:00:00Z,28158.7,28196.93,28028.58,28079.75,-700.69838282
